################################################################;;;;;;;;
"# ""first_seen_utc""";sha256_hash;md5_hash;sha1_hash;file_name;Malware;Tags;Description;IP
2023-05-29 16:00:13;"""eda24dd7b06730bb63713803ca1600dced9c162663aff1fd5d0693086ddb320f""";"""cd2210867379aef7329dd7bd4cb078e8""";"""ffe0e81e4032aadb91ccb803af7c6b55cb65d886""";"""boatnet.x86""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;64.207.96.72
2023-05-29 15:57:17;"""0fca2cfc9c5e64e93003c8a42ab67001aa5d6019de910d889411acb2eaff9e0f""";"""cef63679d9b9da5a2c716929a496bfdd""";"""b153198a940d001903db339f3bed2cbc902c5354""";"""rOrdendecompraPO.043-2023.pdf.exe""";" ""AgentTesla""";Badhash;This is test description for the real IoC at the artificial feed;64.210.100.99
2023-05-29 15:56:06;"""8a8aa88ed0baf350f9e35c7edcb3eb9fe6a024c489d1397b1b992f98ff47ea6a""";"""25ac7a56acd235bf14a34e0df4e128c7""";"""10573f879dea2b92411ccc920258534ab85067ae""";"""rDUN-11503010-F.exe""";" ""Formbook""";Badhash;This is test description for the real IoC at the artificial feed;64.235.52.182
2023-05-29 15:55:48;"""3ed33be126e5b2ad5120ae735d700ccb288e595db714eb90bfbba357c637aa9e""";"""569e490823a7e71eb59d866b131942e3""";"""c96883891a963632c6ad4f78b65346e923615a31""";"""z1INV-01182023.exe""";" ""GuLoader""";Badhash;This is test description for the real IoC at the artificial feed;64.235.60.164
2023-05-29 15:53:27;"""928093a6d6546babfb3aefef4f95bfe6e2017b9cdce3fe08c2233a2e8d975da7""";"""2499bfcf0cfb4867e7a18ab6fa3643f3""";"""35a5dee8a6eebc1871ae4c10b3b410154fb76316""";"""gang123isgodloluaintgettingthesebinslikedammwtf.x86""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;65.98.23.91
2023-05-29 15:53:11;"""8da8821d410b94a2811ce7ae80e901d7e150ad3420d677b158e45324a6606ac4""";"""b75fd8e4816c59fb7010815866b3ff8d""";"""1c4a82442da1028d684197d6579cdaed85d192d4""";"""CWGrabber64.exe""";" ""AuroraStealer""";Badhash;This is test description for the real IoC at the artificial feed;65.99.225.72
2023-05-29 15:44:45;"""bacce527c834b5fd91baa48334910a8e050d7d2860425909834dae789a3bb183""";"""7d310b60e4d718586a4ab5204bb5d911""";"""8491f726cb1eb0d56d0d56f8c93e563420cebd8f""";"""rBillofLading05-25-2023.exe""";" ""AveMariaRAT""";Badhash;This is test description for the real IoC at the artificial feed;66.7.213.86
2023-05-29 15:34:05;"""99a08311f2eb23b34a5f1c58462ac8657a4f76ff7941de2ed4dbdc89af4fcd5a""";"""113ef39de724b1550e48578cebdd62d4""";"""a75e6de60426ce12fd3db98fa0facb1100bfd84e""";"""Cronusx86""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;66.7.214.152
2023-05-29 15:33:41;"""2b92aa316747f10d26b41fe859e5b9e260922f14a160a946425fa908e6c81a17""";"""506a7e5dc688e859e35c5d9ad80da7d2""";"""974c4374ae62f170c249ebb33bcf17cfe69175f7""";"""e1360e96-0f6d-40e2-b558-f6ac858386a9.tmp.exe""";" ""Babaduk""";Badhash;This is test description for the real IoC at the artificial feed;66.36.163.207
2023-05-29 15:32:21;"""3fde4a20053b0c9cfe75ab7402801f0e7667d970e29e63706061398c733786f0""";"""dab8cb60c4e152a6c80e0304e4b6e6d3""";"""7867228e3f2adcf620a9c9a1c9c27956808b1da5""";"""dab8cb60c4e152a6c80e0304e4b6e6d3""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;66.49.201.136
2023-05-29 15:32:17;"""ddf75274395ada8368bd27af06ad90072642f4f8e05f444f1d79d5bf261024e8""";"""bb7fae203ac419d5ddabf60373df541c""";"""26edc7cc93b390f888483d632a3af938b685bb2c""";"""bb7fae203ac419d5ddabf60373df541c""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;66.96.130.21
2023-05-29 15:32:12;"""cc88cc61b32b1c2290a8fc83b60507732aa3d86260a2e27efc854cce7321d493""";"""1cd5ac1f9942fce1e1ab2c4516827d3c""";"""6b26048bc37563923dccb88380ab8130806fc539""";"""1cd5ac1f9942fce1e1ab2c4516827d3c""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;66.96.146.201
2023-05-29 15:32:08;"""fd6566e924fa97d108cd3d138e2822d0c43436aee6555f26b443dc8bbfdf4724""";"""34392bf984f2712cf3801924fc28f6c0""";"""701c745d08da820efed3344c88930d02251a3179""";"""34392bf984f2712cf3801924fc28f6c0""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;66.96.195.49
2023-05-29 15:32:04;"""14d771756a6cb2ea4b3e6db11fd3119913caee86c1a442e1817ae6a9c965eef9""";"""fb81dbd549c4923f95f3f169d181e604""";"""1e6b5abf647f67569e774f8c3300c149cd0fbf39""";"""fb81dbd549c4923f95f3f169d181e604""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;66.96.214.117
2023-05-29 15:32:00;"""da30e263d01e0a3cd95e29ac7e95c2674da40f35c438e6a4389e21c9d63ff8f4""";"""269a30bb9159269453c571a9bc93f144""";"""ac9104ba08a6a2aff48a973dff85079792f27d98""";"""269a30bb9159269453c571a9bc93f144""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;66.96.223.209
2023-05-29 15:31:55;"""e35e1b5d32a1f984e65c824a44c4f9494425f1348d66fc7696ec1515ee3e38b1""";"""765ee026c5ee1d3799583569083f44f9""";"""3022d10c849441f6dcd6703bb4da1da1d27e7ecf""";"""765ee026c5ee1d3799583569083f44f9""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;66.111.47.8
2023-05-29 15:30:26;"""8a47e87082cf1a90524f5c1c90d014290910409b16dbe562e2df25c4e130017b""";"""ad54a2e9615237b3ae41a6d56cef09e3""";"""ed236193f900568b7990f260a7e3ac0bc23509e2""";"""SecuriteInfo.com.Heur.20230529152727478090820""";" ""Babaduk""";Badhash;This is test description for the real IoC at the artificial feed;66.118.146.69
2023-05-29 15:30:09;"""f3052878865704277dbbbc6d8e38a009468cb0fa5fc911b426d26fd13e75b337""";"""ca673e1c050a50d0560a615de08188b6""";"""5c4cb8d58bd49d7e65897b2ef90d85feab31ed09""";"""ca673e1c050a50d0560a615de08188b6.exe""";" ""RecordBreaker""";Badhash;This is test description for the real IoC at the artificial feed;66.147.244.51
2023-05-29 15:27:37;"""64c6f5039b72a83c7f81b094177ddf675c73a8cbdb0fae6f3f55f528213d1c00""";"""605c2613bc30fd3cede9b4a9aa6dff3e""";"""777cdc7e0f89444669a00d43ae2b8d01bef92dbb""";"""x86""";" ""Gafgyt""";Badhash;This is test description for the real IoC at the artificial feed;66.154.48.2
2023-05-29 15:27:20;"""658f77e7854641dd637c31b007166dea4ec7091d6a00f0cb00b417d2ba00cccd""";"""8fcf024c65458da1aa1e47dc3bcf4738""";"""0f914d427dba30cd8e7f89b26c07b68ac2d35f04""";"""8fcf024c65458da1aa1e47dc3bcf4738""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;66.171.200.210
2023-05-29 15:27:16;"""9c7f425e8c49ddcb4bda73d41d651e25905d11b712909992eb8a60c54148a444""";"""62742a3f0989a5024a8da7973ce696ee""";"""09c6a10ec3f240e60fafc36b3cba49d76b814eb2""";"""62742a3f0989a5024a8da7973ce696ee""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;66.175.218.117
2023-05-29 15:27:12;"""1ba51c1c22dfc2fda88da44ec8cab8ecb9670a1398ca4dfccefdc790a2c4da4e""";"""611fd0d3de1ba08580f9b231f21e279c""";"""7b16df8c54cd39c6a97a52ce46974eece7f0dc00""";"""611fd0d3de1ba08580f9b231f21e279c""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;66.220.17.157
2023-05-29 15:27:08;"""5db1072bdf27b68763ec47ff7aa4ec78f4f47f22dfe44a699e7946ee346de821""";"""93cc9e6d4f2de744ec9df86090b2c764""";"""0ef66dbd2f6db9d618511ef24c2b510a5d504fe2""";"""93cc9e6d4f2de744ec9df86090b2c764""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;66.220.17.200
2023-05-29 15:27:04;"""05a56cee9714f481b39ee1fba39221d7b0810a5f013daabd6eff506f7d93697f""";"""8cefe90099fdcc64a333edbab1e3f99d""";"""a430a490c8032dd431bf024615d112e874d6b9d0""";"""8cefe90099fdcc64a333edbab1e3f99d""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;66.230.143.147
2023-05-29 15:26:57;"""c7ff9eab4e6f1f3ba2c1ad24ed6bd2d261a4a556721faa8e41ba8ee207dcfd72""";"""1a86bd74d57ffc43ea76ed5731630010""";"""eb7c608807848b7f455aba4d7f233252c7b17531""";"""1a86bd74d57ffc43ea76ed5731630010""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;66.232.116.49
2023-05-29 15:26:53;"""349c4b977fe2e9a89e5c36200846a0e8540f6006721133a69ba6be14765b281f""";"""4d7b16eccf4f50686029ce51483a15cb""";"""67356e6e759c3d93f78d8ded11458240faa82b99""";"""4d7b16eccf4f50686029ce51483a15cb""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;66.240.144.68
2023-05-29 15:26:47;"""4eb63b9bec2e6996070125e809344cb9a7e38f1ba5062a558ace7bae15981095""";"""4d8f1b894a20b94b68e3e3ffd96199cd""";"""71924823bf6698465723f889c10dcfd2e0a03eda""";"""4d8f1b894a20b94b68e3e3ffd96199cd""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;67.20.108.63
2023-05-29 15:26:40;"""00454451593b2c152040a2b89aa337bd0886a307235b0b45b8b25a6c0c77ee89""";"""03c704af0f21854be300444fe3f47af5""";"""219db75d3fdb58879f80018662f453c4d3b42d5d""";"""03c704af0f21854be300444fe3f47af5""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;67.21.76.6
2023-05-29 15:17:47;"""da6d4de9dc5ac43fb272581f4506d62e81783a3583abc34437724a779968ef6c""";"""5a22225cc0d7025076c0b3b0e97f8ff9""";"""67b4b9eb6fa6e0cef65f6a016812fb03df25cac3""";"""phantom.x86""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;67.21.76.33
2023-05-29 15:15:18;"""6a3084bc7ee9501e33dcefceaab00ec8135e523d811ab8cc5c389df1511858b9""";"""9add97dff4979cede51b128058a846af""";"""7984ef0669966f7075e59026d299d26dfbd49010""";"""Demon.x86""";" ""Gafgyt""";Badhash;This is test description for the real IoC at the artificial feed;67.22.142.73
2023-05-29 15:15:09;"""8ff008daec53167a2ec59a1fef763840c29bd032ceb6dec7c508b93d67cf809d""";"""b1fb36fc31e2e9e18b07abc77c833fe8""";"""18b1af1f4ee7a52e466fa10cbcd52f9f914c9ba9""";"""b1fb36fc31e2e9e18b07abc77c833fe8.bin.exe""";" ""DCRat""";Badhash;This is test description for the real IoC at the artificial feed;67.23.129.220
2023-05-29 15:09:46;"""c4d252efb23f087a2c2efdb8bc64b97a9976c0f85995a50e18791f4538fac454""";"""b680a07a6774cb6c8e2f9ce1968f21ef""";"""a6db9b015242e8e8f7be1a1fb7573d028bdd3ebd""";" ""file""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;67.55.67.250
2023-05-29 15:09:36;"""54be7fe1c0f0d68e84d311c4a32e07029387a28307075849f87918b197f7eab0""";"""d2e8344f3a4fa5cc6af9e73dacc190d9""";"""45f344c21c1afae0aaf5ab043bf12400844bfd2a""";"""orcod.x86""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;67.59.130.154
2023-05-29 15:03:46;"""f1b14007a26d653067be8c62a58f74b016510a9319f397af6bc25563af031134""";"""f4e4532af8047a15ae7040a12801d18d""";"""3931db953fc1a08dd436bbba3d07f00c9010c0f5""";" ""file""";" ""CoinMiner""";Badhash;This is test description for the real IoC at the artificial feed;67.135.105.184
2023-05-29 15:02:53;"""08b26356596d9ba296acac45e59a70d46a377deaf0cff142da0066bcb24f9ffe""";"""320ac8c2679982d9e1653ecd325c86ed""";"""7ade5c2d857f842bf2abeeae4131411203838f64""";"""e1360e96-0f6d-40e2-b558-f6ac858386a9.tmp.zip""";" ""Babaduk""";Badhash;This is test description for the real IoC at the artificial feed;67.195.145.141
2023-05-29 14:58:40;"""e5a86ae423826fc15d42cbb3d09d83e1ab930205ea76dd2b964181f2a3001b82""";"""8af4b0f9e04c19a31170e86df45f3acf""";"""9b5e86985ebd872343ed7416bf7124ab358b8ec1""";" ""file""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;67.196.85.119
2023-05-29 14:53:32;"""3e1b698626a7363a16f4c6c7aae8e5cad191be0ffb9c501c455abc259913655c""";"""ea4f425777a2eb1cc31cda3748bf5373""";"""82e51948c957dc0634a9da1c17b0723151f6f602""";" ""file""";" ""Smoke Loader""";Badhash;This is test description for the real IoC at the artificial feed;67.202.87.234
2023-05-29 14:49:18;"""6a810f3798ae22da1819ea297a5992f886397061e35e965b99bd346d795a93f5""";"""f9a2970a840e527748d522a52cc13402""";"""eabc29a0501dba3289c107747f79c054ce997ff1""";" ""Türkiye";" ""application/vnd.openxmlformats-officedocument.spreadsheetml.sheet""";Badhash;This is test description for the real IoC at the artificial feed;67.210.126.85
2023-05-29 14:48:27;"""a662afc72f832b1d74c887bb57a4ad6848ebb5c16a0eee1bd82729cd00eef84b""";"""9ff2a868e5828fba7f8711b072fe8394""";"""5e7a38fb2169fb6f7f86669ed9d79b26b43d910d""";" ""file""";" ""ArkeiStealer""";Badhash;This is test description for the real IoC at the artificial feed;67.210.126.110
2023-05-29 14:46:57;"""e87056fe1c0bc69b5b88598a76f532cc7b11ed5927b415e42983b85be3b36a2a""";"""374ef52a28d4aa7e5909010d77f3f128""";"""5d45f46fdce25b1323c32c7c5f2e9bf45389b5d2""";"""374ef52a28d4aa7e5909010d77f3f128""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;67.212.178.106
2023-05-29 14:46:51;"""fab829484c7418a3f68c81acd625ac2e2da86679145dc29ac19cf72182183c26""";"""3327413175f931b5e30c88ba984f6e2d""";"""b6a1baef4d2371dddcbb42e22d237f23f08860c6""";"""3327413175f931b5e30c88ba984f6e2d""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;67.215.248.8
2023-05-29 14:46:43;"""40ec9c069c377d5c26db4132d8472a22f5bdbf147aecc441f4c72f4b6147a944""";"""023bee700ae0f82842730ea343b6865e""";"""f08d6e499b1951df45c315996d4fa5e4a232ef0d""";"""023bee700ae0f82842730ea343b6865e""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;67.220.217.235
2023-05-29 14:46:37;"""8a9e4ef8c8851ff99f1d153a6743b0b305535a909c97d473dae037f0f2d9f239""";"""3e4d03c9829b809e3f5a5cfd63d5bcb4""";"""f7154da2dbad1b6b8b347920c0adedbe77479105""";"""3e4d03c9829b809e3f5a5cfd63d5bcb4""";" ""Gafgyt""";Badhash;This is test description for the real IoC at the artificial feed;67.222.109.112
2023-05-29 14:46:31;"""cd7ec25de399aaeaa8bb28d2be78168325c5fcd8a21c630b42b8e9b3bad158b8""";"""d2d08734fa697c7e03a05e8307a0435f""";"""5d21ef1fbaac25b46504e691cf07fe6912479a93""";"""d2d08734fa697c7e03a05e8307a0435f""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;67.227.152.196
2023-05-29 14:46:24;"""d17b898066550e46ae7984da455f859652ad98a806d73138254989353c0a8fb6""";"""c0cd382194139ab031d1b24eb2483328""";"""5d8d2de4cad1194f8e46b6a12a9584789ca6cad9""";"""c0cd382194139ab031d1b24eb2483328""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;67.228.85.201
2023-05-29 14:46:18;"""4d59f036c296138d45bbfb4732e7c56eea9703034b3a2e7a5edd48a1d0135565""";"""421461db5cd070c90bf718b9706c5c50""";"""5f93183d4b63c71977b7602babf258c2ed0cfc31""";"""421461db5cd070c90bf718b9706c5c50""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;67.231.249.62
2023-05-29 14:43:18;"""642431ee850811f23e1ac8ab13524a669d4c6ebe1704792879621e2746c05939""";"""8a8c08155bce86d582d32eee9defcfcd""";"""ce7cee3f525507323ad0cbb61da23cf4115d0521""";" ""file""";" ""Fabookie""";Badhash;This is test description for the real IoC at the artificial feed;68.178.254.187
2023-05-29 14:41:50;"""23a261a3b21a6068bb38abaf18cd55a74f510d8ca3e694093d05a136c92ef447""";"""e667781c3cbb41141f9e6535b29171ee""";"""32928700d97eae8b9234de3a57ab41e284e0620e""";"""e667781c3cbb41141f9e6535b29171ee""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;69.3.109.79
2023-05-29 14:41:45;"""272ca9de8ec3d385d852a8b3677700db69fe84ee98e18829689a46370ab0425f""";"""8718ffa9e34a36fbc8a21ff321b67b41""";"""d6d35a0099ca6c1ee57382d92036abdb2164e1d0""";"""8718ffa9e34a36fbc8a21ff321b67b41""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;69.26.171.30
2023-05-29 14:41:40;"""01f99b401ce56ccbd23596d61d268f8756adb7b4162769b0a798fc6bc348a854""";"""cafc7fa245fa7fe0edd5082d6e0ad8a8""";"""4224d2ad9affd6160b6ecc4c85108f5eb40c85b2""";"""cafc7fa245fa7fe0edd5082d6e0ad8a8""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;69.28.199.10
2023-05-29 14:41:36;"""2b628baeb8492359ba88b307bd001993b7a106d2493b16ba610793686d0d4103""";"""b30062b73f854a034ce4e4d92bc843a8""";"""8712f932243ecb91ed2fc45e0d2ee8d43e0e985a""";"""b30062b73f854a034ce4e4d92bc843a8""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;69.50.192.250
2023-05-29 14:41:31;"""2d024fe9f11263204a3a8ad114abe0b221c9ae3b2f46cd61ac7a90577a01696b""";"""23b0d70bfdda179697a264e0fba51097""";"""ec11e715d932c0bc28778dbf68361c46adf7f7ab""";"""23b0d70bfdda179697a264e0fba51097""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;69.50.195.232
2023-05-29 14:41:27;"""bbecf0075a3928ac90e836530e10b49ed46f6bd50ec193c0040a14f9c1764c3b""";"""ffc1f6b85a19797aa5523ad892a4c289""";"""265deee6e1e6f12bada30370944dd21c964a80ec""";"""ffc1f6b85a19797aa5523ad892a4c289""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;69.50.202.16
2023-05-29 14:38:12;"""10d6f6ad99bc474ed5064017d933a4db4398f03af539a7bf4d49dd7d7ce03a4f""";"""4821d4aa2f840149a552749d01e1603d""";"""605c450dd52e2199c72d069c91b67c4be3c38772""";" ""file""";" ""Babaduk""";Badhash;This is test description for the real IoC at the artificial feed;69.50.208.164
2023-05-29 14:37:27;"""7ce4eb8e15c4fa0f41dd4d32f9a284031c8db58176c73087a07b0849fe3a5bf2""";"""f196a252b3cb264fd7076c2b0b882692""";"""e4167fabbeeefa085503c62e2bbce698a6500824""";"""f196a252b3cb264fd7076c2b0b882692""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;69.50.209.109
2023-05-29 14:37:21;"""96038544ecb96eb8929bd33c29571b74d4ce9b66843a0b7d46779c8eaa64177a""";"""7c234d74f4026918eb0e28a28ac42ba6""";"""e624d3bec83264859d9c75dfa15269b6900332a7""";"""7c234d74f4026918eb0e28a28ac42ba6""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;69.50.210.69
2023-05-29 14:37:15;"""5bc1716fe938e707c931e2ce5bee514d7ca1e80ec3d0fec6cb2bd2e033d9779c""";"""711c78ba81128f606a16eb20efff3d8e""";"""8bd5744e74e669159aed8d743853378688718c28""";"""711c78ba81128f606a16eb20efff3d8e""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;69.50.213.106
2023-05-29 14:37:11;"""ff91358296c2bd7bfae7108e955fb4fb404ef8484df4e4cf71a6ddf8fe861653""";"""942bf21493eb0401f3519803a09fc4d3""";"""a7130aafb937b28fd879f2d4529379f1379951d2""";"""942bf21493eb0401f3519803a09fc4d3""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;69.50.221.190
2023-05-29 14:37:06;"""fc965c3e762adc9fb94effca71699a9784fa65c4f3a728a0d9bf524b33697f07""";"""e0fccd7717b35d4208832e115d382931""";"""56bb1b709b4538c05d48dce203ce2323507f2348""";"""e0fccd7717b35d4208832e115d382931""";" ""Gafgyt""";Badhash;This is test description for the real IoC at the artificial feed;69.50.221.196
2023-05-29 14:32:52;"""fd84fb6d3f652320b03c3b4b63529d6d80967949f95613067c45d64b93de7be7""";"""95bc30cf058fafef3b3440e15e26b5b9""";"""3f0bb9bef3d30d6de706af1a48ca004d0f9275fe""";" ""file""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;69.55.49.159
2023-05-29 14:27:45;"""0f41bd199f9dced09ce6af8dd974a67322ef3d26722a2d719bec4f2e595cbcf0""";"""1835b641b0e0009bda11d7e4f29c8431""";"""6823cb3f7c8e2b62222805e5af0efae33cf2eaef""";" ""file""";" ""GCleaner""";Badhash;This is test description for the real IoC at the artificial feed;69.61.18.58
2023-05-29 14:26:44;"""27b73a52474de99c15d82bb960ba6ca26aef66e4044d24a0629f7f944cf1f2db""";"""40524da3c28dbc9f5e16ebb39fd3fd24""";"""160a8a6887a062a0894b18d54c0aaca23f4af07d""";" ""Update.js""";" ""SocGholish""";Badhash;This is test description for the real IoC at the artificial feed;69.61.106.201
2023-05-29 14:15:56;"""7ca046612cecee59f9bb6507019654f83f005da31711a7e2813d37c848ba1372""";"""ebb6a793b734426bdd0a3805ef76eff9""";"""15d9c1c2b1556f531a88091205e8e30b872671eb""";"""sora.x86""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;69.64.50.78
2023-05-29 14:09:33;"""02c6cca23521945efa4ceb3d98f0bfcaf0d10354a08c7901225132983bed0cb3""";"""6f77b9ec31ceb533242f4d796787a0ed""";"""676fdf8dce034cb38c90989cca3d8765fd00583a""";"""UnHAnaAW.x86""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;69.64.63.204
2023-05-29 13:54:32;"""dce2bce684cfeffee65bcaa364bcc4bf55c808f7fe1eb33e36e9c16c2ecdd41a""";"""4116ea7e0b3883481182edaa2e41c83b""";"""a931101f5abe31263069f01ac095ca8ce41e16c8""";"""4116ea7e0b3883481182edaa2e41c83b""";" ""Gafgyt""";Badhash;This is test description for the real IoC at the artificial feed;69.64.63.220
2023-05-29 13:54:28;"""e2cf3fe8caf047c23463a265ac73536cc77d6a179f030c6409cc042b8652f608""";"""f5bf4e0aa5bb99033c3e801e192e9c0e""";"""c9afdf2ab3f4db728f17a14610231fe32e7eac7f""";"""f5bf4e0aa5bb99033c3e801e192e9c0e""";" ""Gafgyt""";Badhash;This is test description for the real IoC at the artificial feed;69.89.18.20
2023-05-29 13:54:23;"""6966c950e826edea556fadefde69b681436a31bd502eea8a9f16101b6c225160""";"""a50972b8d1f1f349aed59b73bf81b7f9""";"""59dfa49bcd5c1c6f8cb3f80dfe35ba836b2d690c""";"""a50972b8d1f1f349aed59b73bf81b7f9""";" ""Gafgyt""";Badhash;This is test description for the real IoC at the artificial feed;69.89.19.200
2023-05-29 13:54:19;"""319d45cfcebbbcfaa08e743667e76bd66d76d20c253dfd2991336567d06e7a19""";"""655c3047e2c1f0ef46157123ab81ec85""";"""1608365e19fc71796736a82be54b336e71626d96""";"""655c3047e2c1f0ef46157123ab81ec85""";" ""Gafgyt""";Badhash;This is test description for the real IoC at the artificial feed;69.89.20.48
2023-05-29 13:50:20;"""d709599bbe8467f2d63b8a74c5645dd974a8691daa6ff78317831b989a212bbd""";"""f01e53695fd31d689c69b74e1bdc943a""";"""30955fa0e7d2bc5fbc3791aad1bd814a4e81a6ed""";"""f01e53695fd31d689c69b74e1bdc943a""";" ""Gafgyt""";Badhash;This is test description for the real IoC at the artificial feed;69.89.21.71
2023-05-29 13:50:15;"""5a65d0ff5f881a911234effec2fa939ca565f39295f5910d0338b978026c4646""";"""16d47860ab120927068a0051800ffa85""";"""3b3002b36461a772b6a2b9dd7567fcf75a0453a7""";"""16d47860ab120927068a0051800ffa85""";" ""Gafgyt""";Badhash;This is test description for the real IoC at the artificial feed;69.89.22.116
2023-05-29 13:50:11;"""2cf079b6ef9d520ec72fe94f7f91d3bbe74a840768a572c4dc0a0101c283311a""";"""ed602bdfbc36c747fd4154f176d43f98""";"""d83fe3aed2dd3c89d200cc2010d73f31109357e4""";"""ed602bdfbc36c747fd4154f176d43f98""";" ""Gafgyt""";Badhash;This is test description for the real IoC at the artificial feed;69.89.22.122
2023-05-29 13:50:07;"""dcb428d6e331a1e43d76d7063484117ea38fcf7992b2c066b9b20509f69312d3""";"""3970cadca4e21fd179e602829a4edf95""";"""58d3bce8ec9ce67616812cb693009c665032691e""";"""3970cadca4e21fd179e602829a4edf95""";" ""Gafgyt""";Badhash;This is test description for the real IoC at the artificial feed;69.89.31.59
2023-05-29 13:50:02;"""1e8bf6c9fcc927d867af55b0a43bdd99c5df6e0b7a32b2907e17b3b9029968b5""";"""880cd14129b0cbd4796ed9e5992c396f""";"""f3d7fa59a7cde7154f2befc1bc9f726a5914c6f0""";"""880cd14129b0cbd4796ed9e5992c396f""";" ""Gafgyt""";Badhash;This is test description for the real IoC at the artificial feed;69.89.31.242
2023-05-29 13:49:58;"""7eeca42526933c4206eec250855fa383f524f5350259e528801c51968bee61fe""";"""ab5548ce1fefe35536ef25e552135345""";"""a3d8a42db6929950015424fcad8c5c6fa4ec5e75""";"""ab5548ce1fefe35536ef25e552135345""";" ""Gafgyt""";Badhash;This is test description for the real IoC at the artificial feed;69.162.82.26
2023-05-29 13:14:59;"""629d81986bb01d49eaec5ec578c721e7184ba428d6e3d69efd3401b42b908e72""";"""893fa613edbba07f7510150d8b819b0e""";"""eef1681582fea1316a94ebb33cf014c5c1b1cd53""";"""Demon.x86""";" ""Gafgyt""";Badhash;This is test description for the real IoC at the artificial feed;69.162.86.4
2023-05-29 13:07:10;"""4b6a583526fc911bad785dbb3f53ae17a7f5a123c43f80154ea13c891acae563""";"""f0d8cedca01f1558bed29a37ffde5ac8""";"""a3afb8c52bbb36bc7d1ab2dc738b082bb41e04f9""";"""f0d8cedca01f1558bed29a37ffde5ac8""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;69.163.145.107
2023-05-29 13:07:05;"""33a5037f5a73ea076e0963f51d99ee37c2fc10d91202f88c00a7ba38ea22bf24""";"""d531eceafba2ffabf7697498795a7f50""";"""b20321652db956e353d9778134e7fed44e66aef3""";"""d531eceafba2ffabf7697498795a7f50""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;69.163.200.161
2023-05-29 13:07:01;"""acb1d76051602de4079ead7a42a3daeef5925c830e4e52670a465832844b0b5b""";"""34fde6a127cd06632bb9f563b2ea38ef""";"""e4a82cdd55b76ae114ce537c75d4e62ff8a51912""";"""34fde6a127cd06632bb9f563b2ea38ef""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;69.163.242.27
2023-05-29 13:02:36;"""b87214300145b5a96483cc9dac249395d72195dda7010e668bdbe5642bae4385""";"""bc3722003326397f26b60de9515403a6""";"""912dad20ba7ee6db32f74824e58c59d2ddd51528""";"""bc3722003326397f26b60de9515403a6""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;69.175.121.66
